group,n,true_noise,mean_1mp,p90_1mp,mean_ent,C_full,C_proj,out_mass,Cproj_kappa
Allegro > Beauty > Care > Tanning,86,0.03488372093023256,0.9769768118858337,0.9998603463172913,5.011804103851318,0.9108263093993688,0.1609210356436448,0.97000964228497,0.16092103563402257
Allegro > Supermarket > Groceries > Meat and Lunch Meats,86,0.3023255813953488,0.9940620064735413,0.9999595880508423,6.000309467315674,0.9594024622723283,0.12735998152943634,0.9891675183939379,0.1273599815166235
Allegro > Sports and Travel > Travel > Tents and Accessories,86,0.08139534883720931,0.9842094779014587,0.9996989965438843,5.7713727951049805,0.9407482983960489,0.10408677754738331,0.9829532206058502,0.10408677754214757
Allegro > Electronics > Computers > Servers and Accessories,85,0.09411764705882353,0.779230535030365,0.9999750852584839,3.178339958190918,0.6484035654373739,0.21486543764462362,0.7788358176455779,0.21486543763177582
Allegro > Kids > Bicycles and Vehicles > Accessories,85,0.047058823529411764,0.8989060521125793,0.9999264478683472,4.475417137145996,0.8051729634047609,0.325375089419633,0.8944621331551496,0.32537508939728865
Allegro > Home and Garden > Furniture > Basement/Garage,84,0.40476190476190477,0.9092129468917847,0.9992362260818481,4.282418727874756,0.7875376889259667,0.10163675649345755,0.9088532676299413,0.10163675648834505
Allegro > Health > Medicine Cabinet Essentials > OTC Medication,84,0.047619047619047616,0.9985854029655457,0.9999686479568481,4.773100852966309,0.9604012112599304,0.04044737191651812,0.9900237229608354,0.022833008945663254
Allegro > Health > Rehabilitation and Orthopedic Equipment > Healthy Legs and Feet,84,0.0,0.9391292333602905,0.9996146559715271,5.134113311767578,0.83633411470848,0.09812454738304877,0.9361938032365981,0.09812454737811294
Allegro > Automotive > Cars > Passenger Cars,83,0.14457831325301204,0.9991751909255981,0.9999812841415405,5.048661708831787,0.962626721458923,0.05141844332688606,0.9906491902937372,0.017669339494844595
"Allegro > Electronics > Stage, Studio and DJ Equipment > Microphones and Accessories",83,0.1686746987951807,0.9819717407226562,0.9997167587280273,5.598779201507568,0.8477472095485605,0.07224657687354985,0.9433433901832764,0.06496319299634891
Allegro > Automotive > Car Equipment and Accessories > Parking Sensors and Rear-View Cameras,83,0.012048192771084338,0.7176167368888855,0.9658447504043579,3.153393507003784,0.5307673021417659,0.06232066494419741,0.7097422674477818,0.062320664941713115
Allegro > Automotive > Garage Tools and Equipment > Drive system maintenance,83,0.060240963855421686,0.5230733752250671,0.9996598958969116,2.954099416732788,0.405138041144569,0.14490542248326205,0.5100600460925735,0.14490542247597307
Allegro > Kids > Toys > Trains and Tracks,82,0.25609756097560976,0.9888726472854614,0.9994298219680786,5.075643539428711,0.8918399012942785,0.045308567917429016,0.9647443003770781,0.04530856791431756
"Allegro > Health > Rehabilitation and Orthopedic Equipment > Stabilizers, Orthoses, Braces",81,0.04938271604938271,0.7664488554000854,0.9995138645172119,4.221978187561035,0.45689555050373243,0.05033542746124182,0.6413779567789148,0.03019159383980043
Allegro > Supermarket > Groceries > World Cuisines,81,0.1728395061728395,0.9960367679595947,0.9998648166656494,5.815640449523926,0.956971628982973,0.02511471080245097,0.9890699158480138,0.016284089318897257
Allegro > Electronics > Consoles and Gaming Machines > Pegasus,81,0.7530864197530864,0.5370263457298279,0.9997467994689941,3.5795085430145264,0.38140744103620067,0.07476975553937976,0.5349998636010252,0.0747697555363992
"Allegro > Electronics > Stage, Studio and DJ Equipment > Sound Engineering",81,0.18518518518518517,0.9978188276290894,0.9999558925628662,6.155754089355469,0.9747091732201993,0.06725784527670038,0.994120466856309,0.0377506187806377
Allegro > Sports and Travel > Military > Hunting,80,0.375,0.9891207814216614,0.9999665021896362,5.150293350219727,0.9564614888709126,0.06919021682004392,0.9886828653514386,0.06919021681656354
Allegro > Business and Services > Office and advertising > Office equipment,80,0.0125,0.556484043598175,0.9998541474342346,3.561068296432495,0.4877081379898991,0.2360866280525828,0.5560386978089809,0.23608662803637012
Allegro > Supermarket > Groceries > Gluten-free Products,80,0.275,0.9928995370864868,0.9993267059326172,5.62660026550293,0.935763886021266,0.002120968594159432,0.9823255762457848,0.0012050363710933664
Allegro > Supermarket > Groceries > Dairy and Eggs,78,0.1282051282051282,0.9977638125419617,0.9998906254768372,5.993948459625244,0.9660208906204283,0.04084740705779705,0.9917288231544006,0.021296734348608033
Allegro > Health > Personal Hygiene > Intimate Hygiene,78,0.0641025641025641,0.9933397173881531,0.9996663331985474,6.427547454833984,0.9497818132066709,0.029050217133368167,0.9867270046319717,0.019289756638539244
Allegro > Kids > Toys > Airplanes and Other,77,0.025974025974025976,0.9893351793289185,0.9996596574783325,5.007044315338135,0.9455198566073855,0.06408678200461027,0.9850564312625241,0.0640867820013866
Allegro > Health > Rehabilitation and Orthopedic Equipment > Rehabilitation and Exercise,77,0.05194805194805195,0.941072940826416,0.9998654723167419,6.037501811981201,0.8640875460136315,0.29853224379391596,0.9390699035161502,0.29853224377341503
Allegro > Automotive > Machine and Other Vehicles Parts > Spare parts for forklifts,76,0.5,0.9889999032020569,0.9999600052833557,4.974595546722412,0.9568251277669726,0.18331228827969104,0.9880527171649431,0.18331228826872992
Allegro > Automotive > Garage Tools and Equipment > Suspension maintenance,75,0.05333333333333334,0.7708712816238403,0.9998468160629272,4.652985095977783,0.6066718175879531,0.15581745703189165,0.7548649422327678,0.15581745702405378
Allegro > Sports and Travel > Other Sports and Leisure > Golf,74,0.04054054054054054,0.9632123112678528,0.9998205304145813,5.628995895385742,0.8678588465400119,0.10808274633254769,0.9520573414660789,0.10808274632711096
Allegro > Kids > Health and Hygiene > Bathtubs and Bathing Accessories,74,0.06756756756756757,0.9846208095550537,0.9998071789741516,6.0660505294799805,0.9229982966353457,0.0768750582226345,0.9766642894293811,0.06869027086262618
Allegro > Kids > Health and Hygiene > Towels,74,0.04054054054054054,0.9267247319221497,0.9992882013320923,3.6998558044433594,0.7579962586587616,0.06253476249479728,0.8940002700767001,0.06253476249165167
"Allegro > Kids > Events, Parties > Accessories",73,0.1095890410958904,0.9893686175346375,0.9998944401741028,4.752799987792969,0.9488740438445176,0.13262299089342144,0.9856119506979641,0.1326229908854913
Allegro > Electronics > Phones and Accessories > Radio Communications,73,0.1095890410958904,0.9865371584892273,0.9995561838150024,6.138783931732178,0.9112170226221399,0.0478355267141786,0.9726291102905796,0.030942179185831736
Allegro > Sports and Travel > Travel > Hygiene,73,0.0547945205479452,0.9661480784416199,0.9994958639144897,6.05487585067749,0.9022640526747099,0.22570741713850778,0.9638228073512038,0.22570741712300788
"Allegro > Supermarket > Groceries > Olive Oil, Vegetable Oil, Vinegar",72,0.06944444444444445,0.8722264766693115,0.9984482526779175,5.144449710845947,0.682429809824572,0.14234509861967976,0.8263600294788678,0.14234509861251957
"Allegro > Electronics > Audio, Video and Household Appliances > Electronic Gadgets",71,0.14084507042253522,0.9249807000160217,0.999645471572876,5.25180721282959,0.762146071819257,0.059435783509058045,0.8971023467225088,0.059435783506068325
Allegro > Home and Garden > Garden > Septic Tanks and Treatment Plants,70,0.4714285714285714,0.9952171444892883,0.9999570846557617,5.376375675201416,0.9709974150661087,0.06280357515211327,0.9930899398667472,0.054560798546189955
"Allegro > Beauty > Manicure and pedicure > Nail polish removers, degreasers, adhesives",70,0.014285714285714285,0.965606689453125,0.9987020492553711,5.276617050170898,0.8113186872105123,0.08498776419456838,0.9229262794767107,0.08498776418948656
Allegro > Beauty > Manicure and pedicure > Nail and cuticle conditioners,69,0.07246376811594203,0.9249985814094543,0.9983099102973938,4.28411340713501,0.7994634139506116,0.06483141466682295,0.918295429236647,0.06483141466423857
Allegro > Automotive > Car Equipment and Accessories > Rectifiers and Jumper Cables,69,0.028985507246376812,0.9130784869194031,0.9946998357772827,5.266203880310059,0.7810578680258529,0.0374030628518347,0.9096097825230032,0.03740306284995327
Allegro > Home and Garden > Tools > Knives and Blades,68,0.16176470588235295,0.9691449403762817,0.9994058012962341,3.999570846557617,0.8493283327946985,0.005213176366735114,0.9471554484437493,0.005213176366527301
Allegro > Electronics > Consoles and Gaming Machines > Sony PlayStation 3 (PS3),68,0.5735294117647058,0.7870836853981018,0.9982399940490723,4.699390888214111,0.60803516828952,0.13367561550556945,0.7622702560004067,0.13367561549757634
Allegro > Health > Dermatological cosmetics > Face Dermatological Cosmetics,68,0.17647058823529413,0.9884698390960693,0.9993252754211426,3.573029041290283,0.9490668752207462,0.04369033519588588,0.986413548097891,0.04369033519327343
Allegro > Electronics > Computers > Software,67,0.22388059701492538,0.9137614965438843,0.9998675584793091,5.917869567871094,0.7977304301983853,0.2582588304171217,0.8966645607307776,0.25825883039938646
Allegro > Collections and Art > Collections > Philately,67,0.1791044776119403,0.9918130040168762,0.9997744560241699,6.147989749908447,0.932033123656029,0.041408396886171886,0.980524341561901,0.02718518355801022
Allegro > Kids > Garden Toys > Trampolines and Accessories,67,0.05970149253731343,0.7863379716873169,0.9989383816719055,5.247557640075684,0.4871044684740998,0.08440864101647841,0.654731155331455,0.08440864101223251
Allegro > Kids > Toys > Bouncers and Rockers,67,0.16417910447761194,0.9952648878097534,0.9998317360877991,5.417492866516113,0.9695577509610607,0.02428469560118908,0.9928232324657156,0.019460034801312892
Allegro > Sports and Travel > Winter Sports > Skis,66,0.12121212121212122,0.43118417263031006,0.9975447654724121,3.1268203258514404,0.2662363297139332,0.04406054113224583,0.3994759799856128,0.04406054113048943
Allegro > Automotive > Car Equipment and Accessories > Windows Glass Covers,66,0.045454545454545456,0.9897545576095581,0.9999340772628784,4.118500709533691,0.9385712956865775,0.10723799353862937,0.9821784667896502,0.062105746899154386
"Allegro > Electronics > Stage, Studio and DJ Equipment > Cables, Wires and Plugs",65,0.07692307692307693,0.9182615876197815,0.9994664192199707,4.677619457244873,0.7910663284160735,0.13972372084073129,0.9070405483245849,0.13972372083370296
Allegro > Health > Specialized Medical Equipment > Laboratory,64,0.140625,0.9857763648033142,0.9999165534973145,5.831871032714844,0.9485544121639286,0.17281754862487972,0.9851992931216955,0.1728175486130119
Allegro > Automotive > Car Equipment and Accessories > Automotive Books,64,0.0,0.2583092153072357,0.939862072467804,1.842735767364502,0.1748920471201772,0.0398899671761896,0.2580620888620615,0.039889967174599465
Allegro > Kids > Health and Hygiene > Medical Devices,63,0.30158730158730157,0.9563422799110413,0.9969967007637024,4.935238838195801,0.8733809003759605,0.10787963296382314,0.9541678059668768,0.1078796329573725
Allegro > Health > Medicine Cabinet Essentials > Wound Care Products,62,0.016129032258064516,0.9888086915016174,0.9997632503509521,6.48191499710083,0.9458791382555714,0.07710748703663356,0.9850167449443571,0.04146967025482934
Allegro > Automotive > Car Equipment and Accessories > Safety Features,61,0.06557377049180328,0.9880947470664978,0.9997648000717163,5.454623222351074,0.9366760334275883,0.11492140209353618,0.9814529233291501,0.036546859628798445
Allegro > Business and Services > Industry > Recycling and Garbage Disposal,59,0.11864406779661017,0.9923008680343628,0.9997602105140686,4.1936421394348145,0.9476746637897181,0.07517642346372712,0.9856976260573177,0.049712270658500694
Allegro > Collections and Art > Antiques and Art > Second-Hand Books,58,0.0,0.9916197657585144,0.9998254179954529,4.658115863800049,0.9366036497638932,0.03397168230329982,0.9822651856932146,0.02356159073832848
Allegro > Supermarket > Groceries > Sandwich Toppings and Dressings,58,0.20689655172413793,0.8527798056602478,0.999220609664917,5.497040271759033,0.6974157742504681,0.08308387663274693,0.8504526060203026,0.08308387662943495
Allegro > Sports and Travel > Team Sports > Basketball,57,0.03508771929824561,0.9730193614959717,0.9995937347412109,5.693680763244629,0.8934348875968237,0.09670171860739406,0.9642304903582523,0.035705064385680954
Allegro > Home and Garden > Tools > Hydraulic Tools,57,0.2982456140350877,0.9711445569992065,0.9998273849487305,4.548962116241455,0.9134113545531789,0.2502824250254155,0.9693756469509058,0.25028242500822795
Allegro > Home and Garden > Tools > Staplers and Staples,57,0.2631578947368421,0.763018012046814,0.9946220517158508,4.829192161560059,0.5239144843649253,0.07105075223993551,0.7019062209547612,0.0710507522371032
"Allegro > Fashion > Clothing, Shoes, Accessories > Luggage",56,0.19642857142857142,0.9841861724853516,0.9998947978019714,4.445907115936279,0.9213136567644986,0.045988008926560416,0.9765173654471125,0.04598800892424714
Allegro > Culture and Entertainment > Games > Online Games (MMO),56,0.42857142857142855,0.935990035533905,0.9999758005142212,5.861820220947266,0.7797360571110268,0.19850114099928917,0.8933111993329865,0.1985011409856576
Allegro > Kids > Garden Toys > Gardening,55,0.07272727272727272,0.9917746186256409,0.9999046921730042,5.578605651855469,0.9540780447969431,0.13324986408040387,0.9873578906059265,0.13324986407243625
"Allegro > Kids > Events, Parties > Jewelry",55,0.01818181818181818,0.825208306312561,0.9998422861099243,3.2787702083587646,0.6567153342896865,0.056328336998400355,0.8251134363087741,0.05632833699615493
Allegro > Automotive > Garage Tools and Equipment > Work clothing and shoes,55,0.03636363636363636,0.9872435927391052,0.9999076724052429,2.8807270526885986,0.9520049449716572,0.15426572512355835,0.9864162163300948,0.15426572511433406
Allegro > Health > Medical equipment > Inhalers and Accessories,54,0.4444444444444444,0.8734585046768188,0.9997368454933167,5.83012580871582,0.7199629480484634,0.10510822674634185,0.8638465261017835,0.10510822674105473
Allegro > Electronics > Phones and Accessories > Pre-Paid,53,0.16981132075471697,0.878468930721283,0.9992015957832336,5.302891731262207,0.7311455763988537,0.19608526253816416,0.8567507458183001,0.1960852625264393
Allegro > Sports and Travel > Travel > Boats and Rafts,51,0.21568627450980393,0.9883363842964172,0.9999745488166809,5.373527526855469,0.9596079090519027,0.33753190778066827,0.9877527367834952,0.33753190776048564
Allegro > Health > Vision correction > Glasses,51,0.0392156862745098,0.9780916571617126,0.9999627470970154,4.852856636047363,0.9305060213396326,0.31431772074158526,0.9757844116173539,0.31431772072000025
Allegro > Culture and Entertainment > Music > Audio Cassettes,50,0.02,0.9984191060066223,0.99995356798172,4.432201862335205,0.9829245375207094,0.019316058416468225,0.9964027571678161,0.019316058415496596
Allegro > Collections and Art > Collections > Other,50,0.26,0.9982528686523438,0.9999930262565613,3.899824857711792,0.9918165664458367,0.4285799772534131,0.9981416356563568,0.4285799772277863
Allegro > Sports and Travel > Running > Nutrients and Supplements for Runners,50,0.22,0.9959844350814819,0.9999712109565735,4.527362823486328,0.965260117992201,0.08947103263086771,0.9912188684940338,0.08947103262551781
"Allegro > Electronics > Audio, Video and Household Appliances > GPS and Accessories",49,0.14285714285714285,0.9875338673591614,0.9999514818191528,4.848671913146973,0.9536655176016757,0.14953367043758126,0.9871911552487588,0.14953367042863994
Allegro > Kids > Health and Hygiene > Potties and Toilet Seats,48,0.08333333333333333,0.9947605133056641,0.9998973608016968,6.216416835784912,0.9604194191773083,0.12794818949905845,0.9895334268609682,0.12794818949027192
Allegro > Electronics > Computers > Mini Computers,47,0.46808510638297873,0.999149739742279,0.9999760985374451,4.966966152191162,0.9901119492246636,0.012962465086887691,0.9981048880739415,0.012962465086112604
"Allegro > Electronics > Stage, Studio and DJ Equipment > Light and Effects",47,0.19148936170212766,0.9988294839859009,0.9999685287475586,5.594884395599365,0.9821357645394392,0.07065567463263583,0.9961120942805676,0.042570064279276974
"Allegro > Collections and Art > Collections > Medals, Awards and Decorations",46,0.043478260869565216,0.9981511235237122,0.9999798536300659,5.731713771820068,0.983048668515272,0.03939985233217049,0.9964015172875446,0.03939985232981459
Allegro > Electronics > Consoles and Gaming Machines > Microsoft Xbox 360,46,0.15217391304347827,0.9876564145088196,0.9979543685913086,5.889726161956787,0.8737022259177907,0.03725887791871409,0.9569894127223803,0.022891905815475233
"Allegro > Automotive > Car Equipment and Accessories > First-Aid Kits, Fire Extinguishers, Vests, Triangles",44,0.09090909090909091,0.9965439438819885,0.9999815821647644,5.133266925811768,0.9740366769304883,0.06185258873700286,0.9939493198286403,0.04288946998893891
Allegro > Supermarket > Groceries > Yerba Mate and Accessories,44,0.5681818181818182,0.9686886072158813,0.9989191293716431,6.01026725769043,0.862431801116403,0.02961331976767314,0.9521634768355977,0.02961331976649266
Allegro > Sports and Travel > Fishing > Reels,44,0.045454545454545456,0.9439026117324829,0.9991253018379211,6.436671257019043,0.817206990280453,0.07762443138047027,0.927205047824166,0.07762443137737592
Allegro > Health > Medical equipment > Blood Pressure Monitors and Accessories,43,0.18604651162790697,0.7401984333992004,0.9995697140693665,5.161883354187012,0.5374492439704832,0.06196363692604912,0.7196157144945722,0.061963636923579056
Allegro > Electronics > Consoles and Gaming Machines > Sony PlayStation 4 (PS4),43,0.3953488372093023,0.940376877784729,0.9975227117538452,5.232668876647949,0.797509695640013,0.07304253601536058,0.9160631756449855,0.07304253601168642
Allegro > Automotive > Garage Tools and Equipment > Battery and electrical system maintenance,42,0.047619047619047616,0.983299970626831,0.9998422265052795,5.141284465789795,0.9357648063501343,0.17892274202657482,0.9801469388462248,0.17892274201587618
Allegro > Electronics > Consoles and Gaming Machines > Sony PlayStation 5 (PS5),41,0.2682926829268293,0.9798814058303833,0.9976444244384766,5.476114273071289,0.8699125262245592,0.023362261774556234,0.9557976635490976,0.023362261773381073
Allegro > Supermarket > Groceries > Honey and Bee Products,41,0.07317073170731707,0.9859578013420105,0.9997870922088623,5.555488109588623,0.945143475516402,0.042425479403104614,0.985155075061612,0.042425479401413405
Allegro > Automotive > Garage Tools and Equipment > Air conditioning maintenance,40,0.025,0.9740244150161743,0.9998043775558472,5.798923492431641,0.9179295108653376,0.19694423229713443,0.9725097566843033,0.1969442322872278
Allegro > Electronics > Computers > Internet,39,0.6153846153846154,0.7343975901603699,0.9999299645423889,4.697342872619629,0.5801180163138249,0.15442789683608288,0.7290230744924301,0.1544278968283149
Allegro > Collections and Art > Antiques and Art > Technology,39,0.23076923076923078,0.9996576309204102,0.999997079372406,5.3038554191589355,0.9963826140952408,0.038499168165043056,0.9993961652119955,0.019453053724908364
Allegro > Collections and Art > Antiques and Art > Porcelain,39,0.05128205128205128,0.999264657497406,0.9999638199806213,4.508161544799805,0.9936230608937471,0.03488711823256082,0.9988448879657648,0.03488711823080594
Allegro > Business and Services > Industry > Polygraphy,39,0.05128205128205128,0.9985383749008179,0.9999734163284302,4.957162380218506,0.9897112208013017,0.12849118271648985,0.9979185782946073,0.06317684518337745
Allegro > Electronics > Consoles and Gaming Machines > Microsoft Xbox One,39,0.41025641025641024,0.9770527482032776,0.9976847767829895,5.6817193031311035,0.8673195094592197,0.02195722314847133,0.9547203687521127,0.021957223147366846
Allegro > Automotive > Car Care Products > Motorcycle Chemicals,38,0.15789473684210525,0.9936168193817139,0.9999226927757263,5.270848751068115,0.9705760357740694,0.10363030881609259,0.9928364910577473,0.10363030881087981
Allegro > Supermarket > Groceries > Food Additives,37,0.24324324324324326,0.997442901134491,0.9997385740280151,5.81392765045166,0.97891650512355,2.5840913087983326e-05,0.9954256415367126,2.5840913086953225e-05
Allegro > Home and Garden > Tools > Nailers and Nails,37,0.35135135135135137,0.9811539649963379,0.9997511506080627,5.178733825683594,0.9234655038524624,0.12498490396055732,0.9761134692140527,0.12498490395557503
Allegro > Health > Rehabilitation and Orthopedic Equipment > Bathroom Accessories,37,0.0,0.9785985946655273,0.9973610043525696,5.66986083984375,0.9247294426369828,0.04109367169856719,0.9778895297565976,0.04109367169692907
Allegro > Electronics > Photography > Flash,36,0.1111111111111111,0.9962270259857178,0.9995377063751221,6.04344367980957,0.9725740898575616,0.0011838571432008175,0.9937407390938865,0.0011838571431536252
Allegro > Electronics > Consoles and Gaming Machines > Microsoft Xbox Series X/S,35,0.4,0.9772989749908447,0.9958221316337585,5.7423319816589355,0.8591089813486659,0.010063766289893323,0.9514571019581386,0.0100637662893871
Allegro > Automotive > Garage Tools and Equipment > Washing and cleaning,35,0.11428571428571428,0.9868242740631104,0.9999359846115112,5.789754867553711,0.9532031829114456,0.22622691886043628,0.98636497429439,0.22622691884905669
"Allegro > Electronics > Audio, Video and Household Appliances > Ebook Readers",34,0.058823529411764705,0.969241201877594,0.9999608993530273,4.0065693855285645,0.9068511568749036,0.185528079155131,0.9682708067052505,0.18552807914579864
Allegro > Supermarket > Groceries > Fruit and Vegetables,34,0.20588235294117646,0.9995183348655701,0.9999749660491943,5.6780829429626465,0.9892927678672212,0.011736853772236731,0.9979227465741775,0.009030379825796095
Allegro > Electronics > Consoles and Gaming Machines > Other,33,0.12121212121212122,0.9555193781852722,0.9965446591377258,4.5743231773376465,0.8661746346040362,0.06011544266081256,0.9526769663348342,0.060115442658416174
Allegro > Kids > Health and Hygiene > Changing Tables,33,0.0,0.9928346276283264,0.9988204836845398,5.038309097290039,0.9564124902505664,0.0029261004266861526,0.9890325629349911,0.002926100426569509
Allegro > Supermarket > Groceries > Bakery,33,0.12121212121212122,0.9961249828338623,0.9988786578178406,6.330248832702637,0.9590040203763595,0.008080695921077422,0.989791573900165,0.00808069592067095
Allegro > Sports and Travel > Travel > Fire and Heat,33,0.030303030303030304,0.9992982149124146,0.9999606013298035,5.959169864654541,0.9944721640097125,0.019647776014151984,0.9990273641817498,0.014597439421749979
Allegro > Sports and Travel > Military > Protective Accessories,32,0.03125,0.9897388219833374,0.9999455213546753,3.67437744140625,0.9614168027408719,0.22829302857305706,0.9891577605158091,0.22829302855940634
Allegro > Automotive > Garage Tools and Equipment > Brake system maintenance,32,0.09375,0.9936471581459045,0.9998413920402527,4.687880039215088,0.9682873500058764,0.03871791831209656,0.9923925530165434,0.03871791831055314
Allegro > Supermarket > Groceries > Fish and Seafood,31,0.0967741935483871,0.99662846326828,0.9998623132705688,5.979426860809326,0.9799839046176826,0.008745418245691916,0.9956798515012187,0.008745418245343296
Allegro > Health > Specialized Medical Equipment > Veterinary,31,0.5161290322580645,0.9894956946372986,0.999962329864502,6.015815258026123,0.9587920199661455,0.11131997373721815,0.9892047412933842,0.11131997373278059
Allegro > Collections and Art > Collections > Postcards,30,0.43333333333333335,0.9977412819862366,0.9999270439147949,4.3879828453063965,0.9883942189341333,0.03995852122174338,0.9976923763751984,0.039958521220150506
Allegro > Health > Vision correction > Lenses,30,0.2,0.9958773255348206,0.9999344348907471,6.268753528594971,0.9788500023043176,0.07395939104408636,0.9952460328737894,0.07395939104036608
Allegro > Sports and Travel > Team Sports > Fan Gear,30,0.03333333333333333,0.9991217851638794,0.999982476234436,3.9331140518188477,0.9948153836279424,0.16012668211720277,0.9990440646807353,0.16012668211081962
